"Initial","Final","Matrix element (a.u.)","Matrix error","Matrix element (a.u.)","Wavelength (nm)","Wavelength error","Wavelength (nm)","Transition rate (s-1)","Transition rate error","Transition rate (s-1)","Branching ratio","Branching ratio error","Branching ratio","Reference","DOI","Reference 2","DOI 2"
"7p1/2","5d3/2","1.2519944","0.0066329","1.2520(66)","6651.5543","0.0889","6651.55(9)","5396.0089","57.175086","5.396(57)E+03","0.010034447994898449","0.00010608087415580166","0.01003(11)","","","",""
"7p1/2","6d3/2","55.8926600","0.0279463","55.893(28)","65397.0911","8.5962","65397(9)","11315.4434","12.163452","1.1315(12)E+04","0.021042261165648037","3.5517486882731796e-05","0.021042(36)","","","",""
"7p3/2","3s1/2","0.0518114","0.0001529","0.05181(15)","259.4644","0.0001","259.4644(1)","77843.8919","459.448364","7.784(46)E+04","0.14298109757236932","0.0007314952870196016","0.14298(73)","","","",""
"7p3/2","4s1/2","0.3066668","0.0004955","0.30667(50)","781.1932","0.0012","781.193(1)","99923.0101","322.903586","9.992(32)E+04","0.18353529494924195","0.0005161640259491318","0.18354(52)","","","",""
"7p3/2","5s1/2","1.0630242","0.0009616","1.06302(96)","1872.5691","0.0070","1872.569(7)","87172.6187","157.713856","8.717(16)E+04","0.16011579574999943","0.00030060862359220295","0.16012(30)","","","",""
"7p3/2","6s1/2","4.1458613","0.0024879","4.1459(25)","4611.8824","0.0428","4611.88(4)","88756.9097","106.553292","8.876(11)E+04","0.1630257693953407","0.000245680031098926","0.16303(25)","","","",""
"7p3/2","7s1/2","47.5877040","0.0237939","47.588(24)","18907.5948","0.7186","18907.6(7)","169702.3901","170.802116","1.6970(17)E+05","0.3117037624708855","0.0004041628166540545","0.31170(40)","","","",""
"7p3/2","3d3/2","0.0136705","0.0001924","0.01367(19)","1067.4588","0.0023","1067.459(2)","77.8256","2.190652","7.78(22)E+01","0.00014294758618651983","4.026441892182802e-06","0.0001429(40)","","","",""
"7p3/2","3d5/2","0.0409976","0.0005771","0.04100(58)","1067.4531","0.0023","1067.453(2)","699.9673","19.706088","7.00(20)E+02","0.001285676925034375","3.6178631630622186e-05","0.001286(36)","","","",""
"7p3/2","4d3/2","0.1052522","0.0006758","0.10525(68)","2504.9059","0.0126","2504.91(1)","357.0224","4.584719","3.570(46)E+02","0.0006557669737621361","8.448680468552222e-06","0.0006558(84)","","","",""
"7p3/2","4d5/2","0.3156649","0.0020280","0.3157(20)","2504.8839","0.0126","2504.88(1)","3211.4199","41.263784","3.211(41)E+03","0.005898630416553017","7.564308265710109e-05","0.005899(76)","","","",""
"7p3/2","5d3/2","0.5500590","0.0027730","0.5501(28)","6648.2378","0.0888","6648.24(9)","521.5624","5.258723","5.216(53)E+02","0.0009579885642130459","9.711400271896314e-06","0.0009580(97)","","","",""
"7p3/2","5d5/2","1.6497414","0.0082980","1.6497(83)","6648.1494","0.0888","6648.15(9)","4691.7705","47.198453","4.692(47)E+03","0.008617689550887757","8.650197394598798e-05","0.008618(87)","","","",""
"7p3/2","6d3/2","24.9864940","0.0124932","24.986(12)","65077.8982","8.5125","65078(9)","1147.4068","1.232585","1.1474(12)E+03","0.002107518956989938","3.2980243783344867e-06","0.0021075(33)","","","",""
"7p3/2","6d5/2","74.9586440","0.0374793","74.959(37)","65072.3930","8.5111","65072(9)","10329.0511","11.095739","1.0329(11)E+04","0.018972060888536334","2.9452086570160327e-05","0.018972(29)","","","",""
"8p1/2","3s1/2","0.0254455","0.0000990","0.025446(99)","254.4636","0.0001","254.4636(1)","39809.0889","309.767926","3.981(31)E+04","0.131500965611002","0.0008960555504760762","0.13150(90)","","","",""
"8p1/2","4s1/2","0.1441286","0.0002859","0.14413(29)","737.5528","0.0011","737.553(1)","52451.5427","208.090630","5.245(21)E+04","0.17326265675121907","0.0006024979445549121","0.17326(60)","","","",""
"8p1/2","5s1/2","0.4322007","0.0005095","0.43220(51)","1639.9688","0.0054","1639.969(5)","42904.3661","101.156554","4.290(10)E+04","0.14172556389857258","0.000341024998035103","0.14173(34)","","","",""
"8p1/2","6s1/2","1.2140387","0.0011011","1.2140(11)","3417.9481","0.0235","3417.95(2)","37394.3509","67.835692","3.7394(68)E+04","0.12352438555534029","0.0002556867285988864","0.12352(26)","","","",""
"8p1/2","7s1/2","4.2589667","0.0025974","4.2590(26)","7774.1878","0.1215","7774.2(1)","39109.3603","47.738174","3.9109(48)E+04","0.12918955900626566","0.00022044720219579534","0.12919(22)","","","",""
"8p1/2","8s1/2","45.7476630","0.0228738","45.748(23)","30317.7298","2.5998","30318(3)","76082.5575","78.559693","7.6083(79)E+04","0.25132275204147025","0.00038420710897655805","0.25132(38)","","","",""
"8p1/2","3d3/2","0.0195054","0.0003177","0.01951(32)","987.6092","0.0020","987.609(2)","400.1213","13.034190","4.00(13)E+02","0.0013217167983529644","4.303545284612911e-05","0.001322(43)","","","",""
"8p1/2","4d3/2","0.1345005","0.0009434","0.13450(94)","2105.4467","0.0089","2105.447(9)","1963.5971","27.545745","1.964(28)E+03","0.006486330592703614","9.081892580114726e-05","0.006486(91)","","","",""
"8p1/2","5d3/2","0.5335004","0.0025827","0.5335(26)","4421.6914","0.0393","4421.69(4)","3335.3508","32.293296","3.335(32)E+03","0.011017631077747933","0.00010652672267445114","0.01102(11)","","","",""
"8p1/2","6d3/2","2.1818240","0.0095117","2.1818(95)","10975.9605","0.2421","10976.0(2)","3647.1123","31.800217","3.647(32)E+03","0.01204746972682982","0.00010502802106942231","0.01205(11)","","","",""
"8p1/2","7d3/2","77.5360350","0.0387680","77.536(39)","102648.3268","29.8022","102650(30)","5631.0433","7.467536","5.6310(75)E+03","0.018600968940495854","3.4799190397538606e-05","0.018601(35)","","","",""
"8p3/2","3s1/2","0.0367756","0.0001436","0.03678(14)","254.4604","0.0001","254.4604(1)","41578.2344","324.706304","4.158(32)E+04","0.1355251437918029","0.0009226336408839639","0.13553(92)","","","",""
"8p3/2","4s1/2","0.2058102","0.0004101","0.20581(41)","737.5262","0.0011","737.526(1)","53482.1440","213.138523","5.348(21)E+04","0.17432619136224542","0.0006097365027146774","0.17433(61)","","","",""
"8p3/2","5s1/2","0.6154204","0.0007402","0.61542(74)","1639.8370","0.0054","1639.837(5)","43505.9877","104.654978","4.351(10)E+04","0.141808696641019","0.00034835357599563766","0.14181(35)","","","",""
"8p3/2","6s1/2","1.7257280","0.0015974","1.7257(16)","3417.3757","0.0235","3417.38(2)","37798.4351","69.979696","3.7798(70)E+04","0.1232048071441533","0.0002605439753195767","0.12320(26)","","","",""
"8p3/2","7s1/2","6.0434306","0.0037604","6.0434(38)","7771.2275","0.1214","7771.2(1)","39418.9930","49.090075","3.9419(49)E+04","0.12848705024200505","0.0002240744240547417","0.12849(22)","","","",""
"8p3/2","8s1/2","64.6457960","0.0323229","64.646(32)","30272.7575","2.5921","30273(3)","76301.3009","78.778416","7.6301(79)E+04","0.24870572104377936","0.00038727548675568575","0.24871(39)","","","",""
"8p3/2","3d3/2","0.0082616","0.0001443","0.00826(14)","987.5614","0.0020","987.561(2)","35.8958","1.253936","3.59(13)E+01","0.00011700305419221295","4.089917136494819e-06","0.0001170(41)","","","",""
"8p3/2","3d5/2","0.0247756","0.0004327","0.02478(43)","987.5565","0.0020","987.556(2)","322.8270","11.276194","3.23(11)E+02","0.001052261462659489","3.6744772302973864e-05","0.001052(37)","","","",""
"8p3/2","4d3/2","0.0587544","0.0004285","0.05875(43)","2105.2295","0.0089","2105.229(9)","187.4087","2.733571","1.874(27)E+02","0.0006108627103527412","8.944180942953793e-06","0.0006109(89)","","","",""
"8p3/2","4d5/2","0.1762097","0.0012860","0.1762(13)","2105.2140","0.0089","2105.214(9)","1685.6920","24.604783","1.686(25)E+03","0.0054945489544587535","8.011465228590424e-05","0.005495(80)","","","",""
"8p3/2","5d3/2","0.2346190","0.0011737","0.2346(12)","4420.7336","0.0393","4420.73(4)","322.7384","3.229060","3.227(32)E+02","0.0010519727153380318","1.0613058479652654e-05","0.001052(11)","","","",""
"8p3/2","5d5/2","0.7036858","0.0035128","0.7037(35)","4420.6945","0.0393","4420.69(4)","2903.3098","28.986752","2.903(29)E+03","0.00946340029774837","9.44840591496715e-05","0.009463(94)","","","",""
"8p3/2","6d3/2","0.9605194","0.0043206","0.9605(43)","10970.0605","0.2419","10970.1(2)","353.9913","3.184727","3.540(32)E+02","0.001153842047248689","1.0489274643893317e-05","0.001154(10)","","","",""
"8p3/2","6d5/2","2.8808237","0.0129560","2.881(13)","10969.9041","0.2419","10969.9(2)","3184.4335","28.643639","3.184(29)E+03","0.010379729173808076","9.348529305780943e-05","0.010380(93)","","","",""
"8p3/2","7d3/2","34.6620630","0.0173310","34.662(17)","102134.6134","29.5047","102130(30)","571.2119","0.755872","5.7121(76)E+02","0.0018618775482713956","3.5490870557092556e-06","0.0018619(35)","","","",""
"8p3/2","7d5/2","103.9861700","0.0519931","103.986(52)","102134.6134","29.5047","102130(30)","5140.9056","6.802852","5.1409(68)E+03","0.016756891810917218","3.1711678649185177e-05","0.016757(32)","","","",""
"9p1/2","3s1/2","0.0192961","0.0000725","0.019296(73)","251.2911","0.0000","251.2911","23770.8583","178.625445","2.377(18)E+04","0.12690082759999616","0.0008395564699861479","0.12690(84)","","","",""
"9p1/2","4s1/2","0.1059150","0.0002120","0.10592(21)","711.5169","0.0002","711.5169(2)","31549.7991","126.300477","3.155(13)E+04","0.16842873590299356","0.0005897640914163157","0.16843(59)","","","",""
"9p1/2","5s1/2","0.2925191","0.0003549","0.29252(35)","1516.5748","0.0007","1516.5748(7)","24851.5948","60.302608","2.4852(60)E+04","0.1326703441828816","0.0003238697299120765","0.13267(32)","","","",""
"9p1/2","6s1/2","0.7050056","0.0006940","0.70501(69)","2922.3864","0.0024","2922.386(2)","20174.8139","39.719775","2.0175(40)E+04","0.10770332922386795","0.0002328683306635392","0.10770(23)","","","",""
"9p1/2","7s1/2","1.7756864","0.0013720","1.7757(14)","5610.2965","0.0089","5610.296(9)","18088.9107","27.953250","1.8089(28)E+04","0.09656772621060718","0.00018221522208615115","0.09657(18)","","","",""
"9p1/2","8s1/2","5.8286289","0.0030375","5.8286(30)","12106.9919","0.2946","12107.0(3)","19393.7309","20.263011","1.9394(20)E+04","0.10353351452326874","0.00016367615251439185","0.10353(16)","","","",""
"9p1/2","9s1/2","59.6445710","0.0298223","59.645(30)","45531.3278","4.1669","45531(4)","38181.0794","39.593963","3.8181(40)E+04","0.20382985407373083","0.0003071430352858101","0.20383(31)","","","",""
"9p1/2","3d3/2","0.0133094","0.0002322","0.01331(23)","941.4785","0.0003","941.4785(3)","215.0419","7.503378","2.150(75)E+02","0.0011480021543374282","4.0037701288492206e-05","0.001148(40)","","","",""
"9p1/2","4d3/2","0.0884606","0.0006293","0.08846(63)","1906.3178","0.0010","1906.318(1)","1144.3296","16.281297","1.144(16)E+03","0.006109008634752836","8.673732210293874e-05","0.006109(87)","","","",""
"9p1/2","5d3/2","0.3059729","0.0014471","0.3060(14)","3626.2010","0.0037","3626.201(4)","1989.0587","18.814523","1.989(19)E+03","0.010618598319167333","0.00010029170234743808","0.01062(10)","","","",""
"9p1/2","6d3/2","0.9435043","0.0035296","0.9435(35)","7106.2549","0.0143","7106.25(1)","2513.0593","18.802452","2.513(19)E+03","0.013415977895392086","0.00010049490187695939","0.01342(10)","","","",""
"9p1/2","7d3/2","3.3761601","0.0147123","3.376(15)","16847.8087","0.5705","16847.8(6)","2414.6440","21.046028","2.415(21)E+03","0.012890587212895122","0.00011211377937160622","0.01289(11)","","","",""
"9p1/2","8d3/2","102.5361000","0.0512681","102.536(51)","152024.2023","46.4533","152020(50)","3031.4660","4.112450","3.0315(41)E+03","0.016183494066109225","2.9904020703562996e-05","0.016183(30)","","","",""
"9p3/2","3s1/2","0.0279281","0.0001045","0.02793(10)","251.2891","0.0000","251.2891","24898.2833","186.326360","2.490(19)E+04","0.1310865897535805","0.000859672506356026","0.13109(86)","","","",""
"9p3/2","4s1/2","0.1513409","0.0003029","0.15134(30)","711.5001","0.0002","711.5001(2)","32210.3148","128.934142","3.221(13)E+04","0.16958359255503072","0.0005941777407039349","0.16958(59)","","","",""
"9p3/2","5s1/2","0.4168023","0.0005138","0.41680(51)","1516.4987","0.0007","1516.4987(7)","25231.4045","62.206458","2.5231(62)E+04","0.1328404347370625","0.00032946383223127337","0.13284(33)","","","",""
"9p3/2","6s1/2","1.0029956","0.0010037","1.0030(10)","2922.1037","0.0024","2922.104(2)","20422.9506","40.874618","2.0423(41)E+04","0.10752447925709947","0.0002363552795160795","0.10752(24)","","","",""
"9p3/2","7s1/2","2.5230511","0.0019831","2.5231(20)","5609.2548","0.0089","5609.255(9)","18270.2251","28.720662","1.8270(29)E+04","0.09619062803424956","0.0001846111702304318","0.09619(18)","","","",""
"9p3/2","8s1/2","8.2692783","0.0043850","8.2693(44)","12102.1421","0.2944","12102.1(3)","19541.4052","20.773681","1.9541(21)E+04","0.10288324455462237","0.00016542195554772966","0.10288(17)","","","",""
"9p3/2","9s1/2","84.2808900","0.0421404","84.281(42)","45462.8114","4.1544","45463(4)","38290.9970","39.703705","3.8291(40)E+04","0.20159768296567296","0.0003076799965543528","0.20160(31)","","","",""
"9p3/2","3d3/2","0.0056041","0.0001052","0.00560(11)","941.4491","0.0003","941.4491(3)","19.0646","0.715762","1.906(72)E+01","0.0001003731089404852","3.770279332851588e-06","0.0001004(38)","","","",""
"9p3/2","3d5/2","0.0168056","0.0003154","0.01681(32)","941.4447","0.0003","941.4447(3)","171.4474","6.435297","1.714(64)E+02","0.0009026508624272033","3.3870805193987866e-05","0.000903(34)","","","",""
"9p3/2","4d3/2","0.0385983","0.0002852","0.03860(29)","1906.1975","0.0010","1906.198(1)","108.9532","1.610094","1.090(16)E+02","0.0005736259828930324","8.504806659685192e-06","0.0005736(85)","","","",""
"9p3/2","4d5/2","0.1157584","0.0008558","0.11576(86)","1906.1848","0.0010","1906.185(1)","979.9802","14.489957","9.80(14)E+02","0.005159482971597802","7.618872907831795e-05","0.005159(76)","","","",""
"9p3/2","5d3/2","0.1345301","0.0006561","0.13453(66)","3625.7659","0.0037","3625.766(4)","192.3300","1.875977","1.923(19)E+02","0.0010125951520462866","9.95410135624028e-06","0.001013(10)","","","",""
"9p3/2","5d5/2","0.4034913","0.0019634","0.4035(20)","3625.7396","0.0037","3625.740(4)","1730.1583","16.837999","1.730(17)E+03","0.00910908409734626","8.863241235232331e-05","0.009109(89)","","","",""
"9p3/2","6d3/2","0.4160511","0.0016008","0.4161(16)","7104.5837","0.0143","7104.58(1)","244.5033","1.881505","2.445(19)E+02","0.0012872817567021815","1.0033489920811317e-05","0.001287(10)","","","",""
"9p3/2","6d5/2","1.2478682","0.0048003","1.2479(48)","7104.5181","0.0143","7104.52(1)","2199.5856","16.922739","2.200(17)E+03","0.011580564604512341","8.933431468542722e-05","0.011581(89)","","","",""
"9p3/2","7d3/2","1.4885530","0.0066519","1.4886(67)","16838.4185","0.5699","16838.4(6)","235.0888","2.101220","2.351(21)E+02","0.001237715647289713","1.1165361843634004e-05","0.001238(11)","","","",""
"9p3/2","7d5/2","4.4656688","0.0188675","4.466(19)","16838.4185","0.5699","16838.4(6)","2115.8089","17.879922","2.116(18)E+03","0.011139489717222239","9.41994049312451e-05","0.011139(94)","","","",""
"9p3/2","8d3/2","45.8385760","0.0229193","45.839(23)","151263.0464","45.9893","151260(50)","307.5183","0.416223","3.0752(42)E+02","0.0016190485937095703","3.0348681465810208e-06","0.0016190(30)","","","",""
"9p3/2","8d5/2","137.5157200","0.0687579","137.516(69)","151263.0464","45.9893","151260(50)","2767.6647","3.746008","2.7677(37)E+03","0.014571435647994667","2.7128731863574445e-05","0.014571(27)","","","",""
"10p1/2","3s1/2","0.0153260","0.0000726","0.015326(73)","249.1479","0.0000","249.1479","15385.9215","145.767702","1.539(15)E+04","0.12381788331590331","0.0010348133276009877","0.1238(10)","","","",""
"10p1/2","4s1/2","0.0825269","0.0001927","0.08253(19)","694.5983","0.0002","694.5983(2)","20588.6222","96.148712","2.0589(96)E+04","0.16568650946287936","0.0006811190308765845","0.16569(68)","","","",""
"10p1/2","5s1/2","0.2164979","0.0003180","0.21650(32)","1441.7247","0.0006","1441.7247(6)","15845.1982","46.548012","1.5845(47)E+04","0.12751390303600896","0.0003771157229477069","0.12751(38)","","","",""
"10p1/2","6s1/2","0.4783820","0.0005824","0.47838(58)","2656.6126","0.0020","2656.613(2)","12365.2321","30.107798","1.2365(30)E+04","0.09950894860966003","0.0002645172047078846","0.09951(26)","","","",""
"10p1/2","7s1/2","1.0318731","0.0010369","1.0319(10)","4706.3962","0.0063","4706.396(6)","10347.2381","20.795333","1.0347(21)E+04","0.08326918389417057","0.0001985209056677059","0.08327(20)","","","",""
"10p1/2","8s1/2","2.4318052","0.0019209","2.4318(19)","8559.4453","0.1473","8559.4(1)","9553.4010","15.100649","9.553(15)E+03","0.07688079593230389","0.0001618473469689005","0.07688(16)","","","",""
"10p1/2","9s1/2","7.6306553","0.0040666","7.6307(41)","17794.8608","0.6365","17794.9(6)","10468.3249","11.214153","1.0468(11)E+04","0.08424362725087314","0.00015237767075495368","0.08424(15)","","","",""
"10p1/2","10s1/2","75.3647020","0.0376824","75.365(38)","65129.6079","8.5260","65130(9)","20827.5359","22.376150","2.0828(22)E+04","0.16760916267661827","0.00029438013159391096","0.16761(29)","","","",""
"10p1/2","3d3/2","0.0097642","0.0001988","0.00976(20)","912.0823","0.0002","912.0823(2)","127.2942","5.183442","1.273(52)E+02","0.0010243973317752108","4.170006210112155e-05","0.001024(42)","","","",""
"10p1/2","4d3/2","0.0639551","0.0005104","0.06396(51)","1789.5343","0.0009","1789.5343(9)","723.0488","11.540725","7.23(12)E+02","0.005818719975505426","9.275567649024704e-05","0.005819(93)","","","",""
"10p1/2","5d3/2","0.2046252","0.0010714","0.2046(11)","3225.7669","0.0029","3225.767(3)","1263.7367","13.233634","1.264(13)E+03","0.010169894817050181","0.00010653963542167259","0.01017(11)","","","",""
"10p1/2","6d3/2","0.5460675","0.0021990","0.5461(22)","5715.7816","0.0092","5715.782(9)","1617.7190","13.029029","1.618(13)E+03","0.013018560110325978","0.000105357592840761","0.01302(11)","","","",""
"10p1/2","7d3/2","1.4693642","0.0060026","1.4694(60)","10685.1306","0.2295","10685.1(2)","1792.9027","14.649074","1.793(15)E+03","0.014428347152333057","0.00011823285671409736","0.01443(12)","","","",""
"10p1/2","8d3/2","4.8374857","0.0214067","4.837(21)","24503.1977","1.2068","24503(1)","1611.4187","14.263593","1.611(14)E+03","0.012967858802426855","0.0001149948201365278","0.01297(11)","","","",""
"10p1/2","9d3/2","130.8849400","0.0654425","130.885(65)","215053.7634","92.9576","215050(90)","1744.9200","2.857400","1.7449(29)E+03","0.014042207632165767","3.115888702952969e-05","0.014042(31)","","","",""
"10p3/2","3s1/2","0.0222061","0.0001006","0.02221(10)","249.1464","0.0000","249.1464","16150.5761","146.333481","1.615(15)E+04","0.12813622751256337","0.001019484294420358","0.1281(10)","","","",""
"10p3/2","4s1/2","0.1179715","0.0002689","0.11797(27)","694.5870","0.0002","694.5870(2)","21036.8890","95.901460","2.1037(96)E+04","0.1669034941547657","0.0006695146106823244","0.16690(67)","","","",""
"10p3/2","5s1/2","0.3086153","0.0004474","0.30862(45)","1441.6763","0.0006","1441.6763(6)","16100.4856","46.681794","1.6100(47)E+04","0.1277388169609558","0.00037253466529531325","0.12774(37)","","","",""
"10p3/2","6s1/2","0.6809418","0.0008193","0.68094(82)","2656.4482","0.0020","2656.448(2)","12529.1974","30.149936","1.2529(30)E+04","0.0994047564822469","0.0002608462677006068","0.09940(26)","","","",""
"10p3/2","7s1/2","1.4672400","0.0014582","1.4672(15)","4705.8801","0.0063","4705.880(6)","10463.7426","20.798588","1.0464(21)E+04","0.08301775079358588","0.00019542345753471158","0.08302(20)","","","",""
"10p3/2","8s1/2","3.4543107","0.0026998","3.4543(27)","8557.7386","0.1472","8557.7(1)","9643.9079","15.083071","9.644(15)E+03","0.07651330655539797","0.00015899647834602653","0.07651(16)","","","",""
"10p3/2","9s1/2","10.8243430","0.0057090","10.8243(57)","17787.4858","0.6359","17787.5(6)","10545.4886","11.181209","1.0545(11)E+04","0.08366631142108887","0.00014925683475674922","0.08367(15)","","","",""
"10p3/2","10s1/2","106.4921100","0.0532461","106.492(53)","65030.9222","8.5002","65031(9)","20887.3066","22.435815","2.0887(22)E+04","0.16571673033033","0.00028787894863409113","0.16572(29)","","","",""
"10p3/2","3d3/2","0.0040915","0.0000886","0.004092(89)","912.0629","0.0002","912.0629(2)","11.1763","0.484038","1.118(48)E+01","8.867107210322972e-05","3.842240656863163e-06","0.0000887(38)","","","",""
"10p3/2","3d5/2","0.0122691","0.0002658","0.01227(27)","912.0587","0.0002","912.0587(2)","100.4996","4.354483","1.005(44)E+02","0.0007973485382998197","3.454092807808555e-05","0.000797(35)","","","",""
"10p3/2","4d3/2","0.0278811","0.0002276","0.02788(23)","1789.4597","0.0009","1789.4597(9)","68.7166","1.121899","6.87(11)E+01","0.0005451867342631263","8.933570538805652e-06","0.0005452(89)","","","",""
"10p3/2","4d5/2","0.0836161","0.0006831","0.08362(68)","1789.4485","0.0009","1789.4485(9)","618.0584","10.098431","6.18(10)E+02","0.004903582050022537","8.006362411989103e-05","0.004904(80)","","","",""
"10p3/2","5d3/2","0.0899394","0.0004778","0.08994(48)","3225.5245","0.0029","3225.524(3)","122.0974","1.297276","1.221(13)E+02","0.0009687019540340923","1.0384416217980297e-05","0.000969(10)","","","",""
"10p3/2","5d5/2","0.2697505","0.0014302","0.2698(14)","3225.5037","0.0029","3225.504(3)","1098.3461","11.646723","1.098(12)E+03","0.008714111757816742","9.25210800199854e-05","0.008714(93)","","","",""
"10p3/2","6d3/2","0.2408316","0.0009805","0.24083(98)","5715.0205","0.0092","5715.021(9)","157.3914","1.281578","1.574(13)E+02","0.001248719212442495","1.0326167226300792e-05","0.001249(10)","","","",""
"10p3/2","6d5/2","0.7223305","0.0029403","0.7223(29)","5714.9780","0.0092","5714.978(9)","1415.9096","11.527133","1.416(12)E+03","0.011233612467561719","9.19755345069102e-05","0.011234(92)","","","",""
"10p3/2","7d3/2","0.6489949","0.0026766","0.6490(27)","10682.4710","0.2294","10682.5(2)","175.0148","1.443644","1.750(14)E+02","0.0013885407424365128","1.1625534143622719e-05","0.001389(12)","","","",""
"10p3/2","7d5/2","1.9469861","0.0076143","1.9470(76)","10682.4710","0.2294","10682.5(2)","1575.1352","12.320539","1.575(12)E+03","0.012496884653944156","9.83205790910972e-05","0.012497(98)","","","",""
"10p3/2","8d3/2","2.1351302","0.0095363","2.1351(95)","24489.2162","1.2054","24489(1)","157.2285","1.404676","1.572(14)E+02","0.0012474274660484153","1.1286512226457005e-05","0.001247(11)","","","",""
"10p3/2","8d5/2","6.4054102","0.0271190","6.405(27)","24489.2162","1.2054","24489(1)","1415.0655","11.983931","1.415(12)E+03","0.01122691590110967","9.549932978863526e-05","0.011227(95)","","","",""
"10p3/2","9d3/2","58.5123260","0.0292562","58.512(29)","213981.5548","92.0330","213980(90)","176.9999","0.288942","1.7700(29)E+02","0.0014042904390978745","3.10972786581835e-06","0.0014043(31)","","","",""
"10p3/2","9d5/2","175.5369700","0.0877685","175.537(88)","213981.5548","92.0330","213980(90)","1592.9990","2.600473","1.5930(26)E+03","0.012638612799885311","2.781615162355699e-05","0.012639(28)","","","",""
"11p1/2","3s1/2","0.0125841","0.0000634","0.012584(63)","247.6294","0.0000","247.6294","10565.1325","106.456466","1.057(11)E+04","0.12164162479175482","0.001083543034292294","0.1216(11)","","","",""
"11p1/2","4s1/2","0.0669012","0.0001640","0.06690(16)","682.9236","0.0002","682.9236(2)","14236.0246","69.795701","1.4236(70)E+04","0.16390643035090688","0.0007083044433160861","0.16391(71)","","","",""
"11p1/2","5s1/2","0.1695500","0.0002654","0.16955(27)","1392.3210","0.0005","1392.3210(5)","10789.8353","33.779092","1.0790(34)E+04","0.12422873953910808","0.00039053900861219876","0.12423(39)","","","",""
"11p1/2","6s1/2","0.3545856","0.0004666","0.35459(47)","2493.5747","0.0018","2493.575(2)","8215.0907","21.620520","8.215(22)E+03","0.09458442410529223","0.00026974390158347023","0.09458(27)","","","",""
"11p1/2","7s1/2","0.6999578","0.0007790","0.69996(78)","4217.8378","0.0050","4217.838(5)","6614.7189","14.723381","6.615(15)E+03","0.07615854821047136","0.00019737968045226988","0.07616(20)","","","",""
"11p1/2","8s1/2","1.4116279","0.0012978","1.4116(13)","7070.0608","0.1005","7070.1(1)","5712.2649","10.506125","5.712(11)E+03","0.06576814621819123","0.0001536061953247682","0.06577(15)","","","",""
"11p1/2","9s1/2","3.1814527","0.0022972","3.1815(23)","12375.0889","0.3078","12375.1(3)","5410.5731","7.823942","5.4106(78)E+03","0.06229461814107328","0.00012989042287611807","0.06229(13)","","","",""
"11p1/2","10s1/2","9.6633603","0.0048317","9.6634(48)","25021.5811","1.2584","25022(1)","6038.7828","6.107155","6.0388(61)E+03","0.06952750917462537","0.00012815823559149582","0.06953(13)","","","",""
"11p1/2","11s1/2","92.9051410","0.0464526","92.905(46)","89662.7783","2.2739","89663(2)","12130.5427","12.165608","1.2131(12)E+04","0.1396649698549623","0.00025147258391184307","0.13966(25)","","","",""
"11p1/2","3d3/2","0.0075547","0.0001658","0.00755(17)","892.0576","0.0002","892.0576(2)","81.4504","3.575117","8.15(36)E+01","0.00093777850534682","4.115039110708125e-05","0.000938(41)","","","",""
"11p1/2","4d3/2","0.0492046","0.0004105","0.04920(41)","1714.0425","0.0008","1714.0425(8)","487.0617","8.126834","4.871(81)E+02","0.005607783189074415","9.34665041158959e-05","0.005608(93)","","","",""
"11p1/2","5d3/2","0.1498775","0.0008133","0.14988(81)","2988.5065","0.0025","2988.507(3)","852.6044","9.253199","8.526(93)E+02","0.009816458590100196","0.00010662919859330986","0.00982(11)","","","",""
"11p1/2","6d3/2","0.3675782","0.0015170","0.3676(15)","5010.8811","0.0071","5010.881(7)","1087.9138","8.979670","1.0879(90)E+03","0.012525693099055314","0.00010400047973795435","0.01253(10)","","","",""
"11p1/2","7d3/2","0.8542013","0.0034601","0.8542(35)","8460.2727","0.1439","8460.3(1)","1220.6880","9.889440","1.2207(99)E+03","0.014054388296526363","0.00011444361400145176","0.01405(11)","","","",""
"11p1/2","8d3/2","2.1130413","0.0081562","2.1130(82)","15285.2612","0.4696","15285.3(5)","1266.5860","9.778574","1.2666(98)E+03","0.014582834682128743","0.00011331861865982758","0.01458(11)","","","",""
"11p1/2","9d3/2","6.5581382","0.0382376","6.558(38)","34174.5980","2.3475","34175(2)","1091.6620","12.731983","1.092(13)E+03","0.012568847526175648","0.0001461026921646213","0.01257(15)","","","",""
"11p1/2","10d3/2","162.6212200","0.0813106","162.621(81)","294057.1059","24.4573","294060(20)","1053.6508","1.085955","1.0537(11)E+03","0.012131205725207086","2.286850489393577e-05","0.012131(23)","","","",""
"11p3/2","3s1/2","0.0182483","0.0000925","0.018248(93)","247.6284","0.0000","247.6284","11108.3871","112.616058","1.111(11)E+04","0.12605192949123353","0.001124112848972162","0.1261(11)","","","",""
"11p3/2","4s1/2","0.0956757","0.0002363","0.09568(24)","682.9156","0.0002","682.9156(2)","14558.2616","71.912037","1.4558(72)E+04","0.16519922698660244","0.0007200716849738017","0.16520(72)","","","",""
"11p3/2","5s1/2","0.2417881","0.0003872","0.24179(39)","1392.2876","0.0005","1392.2876(5)","10972.1132","35.141535","1.0972(35)E+04","0.12450556690250762","0.00040083742391314317","0.12451(40)","","","",""
